sales_id,date,buyer_id,product_id,quantity,unit_price,delivery_type,delivery_cost,total,avg_total
4600,2023-04-15 00:00:00.000000,1807,1,3,34000,rider,7756.44458006604,109756.444580066,87171.8613002108
4604,2022-07-15 00:00:00.000000,165,10,1,90000,pickup,3949.10087063764,93949.1008706376,87171.8613002108
4605,2021-08-24 00:00:00.000000,1418,7,4,30000,pickup,8324.9891266244,128324.989126624,87171.8613002108
4606,2020-07-17 00:00:00.000000,1067,10,1,90000,rider,8761.95905238414,98761.9590523841,87171.8613002108
4609,2021-05-26 00:00:00.000000,1922,8,3,75000,mail,2295.84827162561,227295.848271626,87171.8613002108
4612,2021-12-10 00:00:00.000000,1807,10,1,90000,pickup,3469.58182836579,93469.5818283658,87171.8613002108
4613,2023-02-14 00:00:00.000000,808,1,4,34000,pickup,8969.17667257751,144969.176672578,87171.8613002108
4614,2022-10-05 00:00:00.000000,1219,10,2,90000,rider,4432.43489196867,184432.434891969,87171.8613002108
4617,2022-09-23 00:00:00.000000,795,9,3,80000,pickup,1710.37564309713,241710.375643097,87171.8613002108
4621,2022-08-04 00:00:00.000000,149,8,3,75000,pickup,5595.9590831358,230595.959083136,87171.8613002108
4623,2021-10-09 00:00:00.000000,535,10,2,90000,rider,1526.71748397668,181526.717483977,87171.8613002108
4626,2023-01-01 00:00:00.000000,95,4,2,50000,pickup,7774.77125486038,107774.77125486,87171.8613002108
4628,2020-12-23 00:00:00.000000,1905,7,4,30000,rider,3512.81569977328,123512.815699773,87171.8613002108
4630,2021-01-15 00:00:00.000000,1581,6,4,25000,pickup,6807.18457864419,106807.184578644,87171.8613002108
4634,2020-09-18 00:00:00.000000,1013,1,3,34000,mail,6172.46676554567,108172.466765546,87171.8613002108
4636,2022-03-16 00:00:00.000000,498,4,2,50000,pickup,6497.07054718676,106497.070547187,87171.8613002108
4641,2020-02-02 00:00:00.000000,1709,4,3,50000,pickup,2690.5847009085,152690.584700909,87171.8613002108
4645,2020-07-30 00:00:00.000000,1202,7,4,30000,pickup,4587.43640989767,124587.436409898,87171.8613002108
4646,2021-05-11 00:00:00.000000,1063,9,3,80000,pickup,2235.03783668591,242235.037836686,87171.8613002108
4649,2021-05-23 00:00:00.000000,442,9,4,80000,rider,7769.15216224332,327769.152162243,87171.8613002108
4652,2022-11-26 00:00:00.000000,1082,10,2,90000,pickup,4651.86665666511,184651.866656665,87171.8613002108
4653,2021-02-25 00:00:00.000000,273,10,2,90000,pickup,8712.97633292361,188712.976332924,87171.8613002108
4656,2020-11-13 00:00:00.000000,984,10,2,90000,mail,3483.665043956,183483.665043956,87171.8613002108
4659,2021-08-13 00:00:00.000000,667,10,2,90000,mail,7681.62008012169,187681.620080122,87171.8613002108
4661,2021-07-22 00:00:00.000000,1004,7,4,30000,pickup,4667.48537584134,124667.485375841,87171.8613002108
4665,2020-12-05 00:00:00.000000,856,7,4,30000,mail,3170.17841430523,123170.178414305,87171.8613002108
4668,2021-01-26 00:00:00.000000,113,4,3,50000,pickup,5423.61446804582,155423.614468046,87171.8613002108
4673,2022-08-16 00:00:00.000000,575,7,4,30000,mail,2388.21531523139,122388.215315231,87171.8613002108
4675,2021-01-10 00:00:00.000000,490,4,4,50000,mail,3757.48646938309,203757.486469383,87171.8613002108
4679,2020-11-13 00:00:00.000000,237,8,2,75000,rider,5257.24812527749,155257.248125277,87171.8613002108
4681,2021-05-24 00:00:00.000000,1137,8,3,75000,rider,7501.26641673743,232501.266416737,87171.8613002108
4683,2023-04-09 00:00:00.000000,1776,10,1,90000,mail,6126.70825993258,96126.7082599326,87171.8613002108
4687,2020-05-22 00:00:00.000000,464,8,4,75000,pickup,6943.16530014248,306943.165300142,87171.8613002108
4689,2022-03-26 00:00:00.000000,1239,10,4,90000,rider,3285.05340331542,363285.053403315,87171.8613002108
4690,2020-07-21 00:00:00.000000,1204,9,3,80000,rider,6107.79334769005,246107.79334769,87171.8613002108
4692,2022-09-27 00:00:00.000000,707,8,4,75000,pickup,7339.39978527964,307339.39978528,87171.8613002108
4698,2022-09-02 00:00:00.000000,387,8,3,75000,pickup,4873.9258358872,229873.925835887,87171.8613002108
4701,2023-03-21 00:00:00.000000,1228,8,3,75000,mail,2464.12594409668,227464.125944097,87171.8613002108
4702,2022-06-28 00:00:00.000000,93,7,4,30000,rider,7598.20553320768,127598.205533208,87171.8613002108
4709,2020-04-28 00:00:00.000000,1716,9,2,80000,mail,2883.07030682065,162883.070306821,87171.8613002108
4710,2022-11-18 00:00:00.000000,1832,10,2,90000,rider,3766.06525244852,183766.065252449,87171.8613002108
4713,2021-11-30 00:00:00.000000,458,9,2,80000,pickup,4553.05198061784,164553.051980618,87171.8613002108
4717,2021-11-27 00:00:00.000000,1525,8,4,75000,mail,7284.26293047632,307284.262930476,87171.8613002108
4719,2021-04-22 00:00:00.000000,1074,9,4,80000,rider,8362.08858183972,328362.08858184,87171.8613002108
4721,2022-12-14 00:00:00.000000,432,4,3,50000,rider,3354.60697861763,153354.606978618,87171.8613002108
4723,2021-10-29 00:00:00.000000,1831,8,2,75000,rider,2616.48296015013,152616.48296015,87171.8613002108
4728,2021-10-05 00:00:00.000000,1518,9,4,80000,pickup,7867.96531790561,327867.965317906,87171.8613002108
4731,2022-08-18 00:00:00.000000,1872,10,1,90000,pickup,7693.27709438592,97693.2770943859,87171.8613002108
4734,2021-12-31 00:00:00.000000,887,4,2,50000,rider,8952.31900992457,108952.319009925,87171.8613002108
4739,2020-07-29 00:00:00.000000,1722,10,4,90000,rider,3173.70652992946,363173.706529929,87171.8613002108
4743,2020-11-21 00:00:00.000000,1803,1,3,34000,pickup,6813.59955551599,108813.599555516,87171.8613002108
4744,2020-02-05 00:00:00.000000,1642,10,4,90000,rider,4484.84929741631,364484.849297416,87171.8613002108
4749,2021-10-09 00:00:00.000000,55,8,3,75000,rider,6728.37433355191,231728.374333552,87171.8613002108
4753,2022-02-01 00:00:00.000000,1342,9,2,80000,mail,6839.24032047676,166839.240320477,87171.8613002108
4754,2022-12-05 00:00:00.000000,504,10,2,90000,mail,4134.21868883851,184134.218688839,87171.8613002108
4758,2020-04-19 00:00:00.000000,1023,9,2,80000,pickup,5116.67410755714,165116.674107557,87171.8613002108
4760,2022-10-29 00:00:00.000000,179,9,4,80000,rider,4603.88656861628,324603.886568616,87171.8613002108
4763,2020-09-18 00:00:00.000000,1173,9,4,80000,mail,8051.53306121822,328051.533061218,87171.8613002108
4769,2020-11-04 00:00:00.000000,550,10,3,90000,pickup,2186.91084328293,272186.910843283,87171.8613002108
4772,2021-12-29 00:00:00.000000,376,8,2,75000,mail,4699.82905341216,154699.829053412,87171.8613002108
4777,2020-01-14 00:00:00.000000,979,9,4,80000,rider,6335.49113386545,326335.491133865,87171.8613002108
4780,2020-06-05 00:00:00.000000,748,10,1,90000,mail,2613.72403186825,92613.7240318682,87171.8613002108
4782,2020-04-28 00:00:00.000000,1839,10,3,90000,rider,8479.05841807623,278479.058418076,87171.8613002108
4787,2022-03-18 00:00:00.000000,189,1,3,34000,rider,1815.4570604531,103815.457060453,87171.8613002108
4789,2020-07-07 00:00:00.000000,1503,8,4,75000,rider,2263.99427399144,302263.994273991,87171.8613002108
4790,2020-02-05 00:00:00.000000,1478,8,4,75000,mail,7923.76990885949,307923.769908859,87171.8613002108
4794,2022-09-12 00:00:00.000000,1032,10,2,90000,rider,4282.05307225722,184282.053072257,87171.8613002108
4796,2021-04-08 00:00:00.000000,463,8,2,75000,mail,5693.26348084762,155693.263480848,87171.8613002108
4799,2021-05-07 00:00:00.000000,177,10,1,90000,pickup,2946.28483936912,92946.2848393691,87171.8613002108
4802,2020-03-16 00:00:00.000000,1868,10,1,90000,pickup,1533.42994814839,91533.4299481484,87171.8613002108
4805,2021-05-03 00:00:00.000000,1057,9,2,80000,rider,8412.78567561261,168412.785675613,87171.8613002108
4808,2023-02-03 00:00:00.000000,514,4,4,50000,pickup,8599.06463153276,208599.064631533,87171.8613002108
4809,2022-04-16 00:00:00.000000,292,10,2,90000,pickup,1728.66321112077,181728.663211121,87171.8613002108
4817,2021-09-13 00:00:00.000000,761,10,2,90000,mail,2306.8262064558,182306.826206456,87171.8613002108
4820,2020-08-17 00:00:00.000000,544,1,3,34000,mail,4784.43307868284,106784.433078683,87171.8613002108
4821,2022-02-11 00:00:00.000000,1229,10,2,90000,rider,6748.54591199969,186748.545912,87171.8613002108
4829,2021-12-20 00:00:00.000000,194,8,4,75000,pickup,1991.88617521951,301991.886175219,87171.8613002108
4832,2020-02-08 00:00:00.000000,1704,8,3,75000,rider,7990.66938442852,232990.669384429,87171.8613002108
4834,2023-02-23 00:00:00.000000,1438,9,2,80000,pickup,6114.45444846744,166114.454448467,87171.8613002108
4837,2022-01-06 00:00:00.000000,769,8,2,75000,rider,3430.10762153929,153430.107621539,87171.8613002108
4842,2021-12-04 00:00:00.000000,1270,10,3,90000,rider,7450.49931676741,277450.499316767,87171.8613002108
4843,2021-11-29 00:00:00.000000,215,9,3,80000,pickup,8885.80892514667,248885.808925147,87171.8613002108
4845,2020-05-17 00:00:00.000000,1967,4,2,50000,mail,4956.17351561616,104956.173515616,87171.8613002108
4847,2022-12-07 00:00:00.000000,1564,8,2,75000,pickup,6326.47061595205,156326.470615952,87171.8613002108
4849,2020-03-05 00:00:00.000000,1519,8,2,75000,rider,3032.01678633007,153032.01678633,87171.8613002108
4853,2020-12-10 00:00:00.000000,131,10,1,90000,rider,2678.63628941559,92678.6362894156,87171.8613002108
4854,2021-05-25 00:00:00.000000,1379,10,3,90000,rider,2674.72977580487,272674.729775805,87171.8613002108
4855,2021-06-04 00:00:00.000000,167,8,2,75000,pickup,3567.58067284353,153567.580672844,87171.8613002108
4857,2021-03-01 00:00:00.000000,850,10,1,90000,mail,8230.81795579595,98230.817955796,87171.8613002108
4860,2020-04-30 00:00:00.000000,903,4,3,50000,rider,5845.82423584366,155845.824235844,87171.8613002108
4861,2021-07-31 00:00:00.000000,1017,8,3,75000,mail,4600.15035270138,229600.150352701,87171.8613002108
4865,2022-05-11 00:00:00.000000,990,10,1,90000,rider,6957.52165928657,96957.5216592866,87171.8613002108
4873,2022-03-23 00:00:00.000000,1479,10,1,90000,pickup,6914.17812471856,96914.1781247186,87171.8613002108
4875,2022-02-04 00:00:00.000000,160,4,2,50000,rider,5131.050177494,105131.050177494,87171.8613002108
4877,2021-05-08 00:00:00.000000,1179,1,4,34000,pickup,5463.17237592636,141463.172375926,87171.8613002108
4879,2020-06-13 00:00:00.000000,1064,9,1,80000,mail,8953.42922220232,88953.4292222023,87171.8613002108
4880,2023-03-20 00:00:00.000000,1336,10,1,90000,pickup,3706.09413342911,93706.0941334291,87171.8613002108
4883,2022-08-04 00:00:00.000000,1194,8,2,75000,pickup,8068.54319629037,158068.54319629,87171.8613002108
4885,2022-06-16 00:00:00.000000,1627,4,2,50000,mail,3135.23043841124,103135.230438411,87171.8613002108
4889,2021-05-07 00:00:00.000000,620,10,1,90000,rider,5599.47641352633,95599.4764135263,87171.8613002108
4892,2020-06-16 00:00:00.000000,661,10,1,90000,rider,1817.26591773512,91817.2659177351,87171.8613002108
4893,2021-12-05 00:00:00.000000,1420,5,4,25000,rider,5997.91679991987,105997.91679992,87171.8613002108
4903,2021-08-07 00:00:00.000000,831,4,4,50000,mail,7381.24760783342,207381.247607833,87171.8613002108
4904,2022-01-28 00:00:00.000000,808,9,1,80000,mail,7359.8862527052,87359.8862527052,87171.8613002108
4905,2020-05-31 00:00:00.000000,544,9,1,80000,pickup,8533.37255917445,88533.3725591745,87171.8613002108
4907,2023-04-04 00:00:00.000000,534,9,1,80000,mail,7201.76026046004,87201.7602604601,87171.8613002108
4913,2021-07-10 00:00:00.000000,1068,9,2,80000,pickup,4278.69884908748,164278.698849087,87171.8613002108
4914,2021-08-28 00:00:00.000000,1910,4,3,50000,rider,2650.20989761916,152650.209897619,87171.8613002108
4915,2020-03-15 00:00:00.000000,1212,5,4,25000,pickup,6323.54997139556,106323.549971396,87171.8613002108
4917,2021-09-08 00:00:00.000000,1041,9,3,80000,rider,3801.98535031146,243801.985350311,87171.8613002108
4918,2020-03-20 00:00:00.000000,1230,5,4,25000,pickup,7895.937403708,107895.937403708,87171.8613002108
4921,2020-05-30 00:00:00.000000,1960,6,4,25000,rider,6573.55824801348,106573.558248013,87171.8613002108
4926,2021-09-03 00:00:00.000000,861,4,2,50000,pickup,8224.48831382025,108224.48831382,87171.8613002108
4930,2022-09-25 00:00:00.000000,1360,10,2,90000,rider,3275.44738811574,183275.447388116,87171.8613002108
4932,2021-12-07 00:00:00.000000,1881,1,3,34000,pickup,6963.3892310533,108963.389231053,87171.8613002108
4934,2022-11-29 00:00:00.000000,998,10,4,90000,pickup,4691.35195575261,364691.351955753,87171.8613002108
4936,2021-03-22 00:00:00.000000,1373,8,3,75000,pickup,5320.55568093992,230320.55568094,87171.8613002108
4942,2021-04-12 00:00:00.000000,1403,10,3,90000,mail,2707.08096117212,272707.080961172,87171.8613002108
4945,2020-11-16 00:00:00.000000,1320,10,2,90000,mail,1559.05009127455,181559.050091275,87171.8613002108
4948,2022-01-22 00:00:00.000000,134,5,4,25000,pickup,6626.79430703635,106626.794307036,87171.8613002108
4955,2021-03-01 00:00:00.000000,1298,1,4,34000,mail,3542.16830048662,139542.168300487,87171.8613002108
4959,2020-01-29 00:00:00.000000,1069,9,2,80000,mail,5408.73866959242,165408.738669592,87171.8613002108
4961,2020-08-05 00:00:00.000000,90,10,2,90000,rider,5225.78616448628,185225.786164486,87171.8613002108
4967,2023-04-15 00:00:00.000000,434,10,1,90000,mail,3721.45260374232,93721.4526037423,87171.8613002108
4968,2021-06-05 00:00:00.000000,91,10,2,90000,mail,5965.74492633775,185965.744926338,87171.8613002108
4973,2022-12-22 00:00:00.000000,109,8,4,75000,pickup,4471.68224532708,304471.682245327,87171.8613002108
4974,2020-05-22 00:00:00.000000,963,4,2,50000,mail,6086.38614815507,106086.386148155,87171.8613002108
4977,2021-04-02 00:00:00.000000,1909,9,2,80000,rider,6168.36918018067,166168.369180181,87171.8613002108
4979,2022-03-16 00:00:00.000000,886,4,2,50000,rider,7041.21461530568,107041.214615306,87171.8613002108
4980,2022-03-19 00:00:00.000000,1583,4,3,50000,pickup,1856.74396569096,151856.743965691,87171.8613002108
4981,2023-01-15 00:00:00.000000,740,8,2,75000,rider,4825.75812064606,154825.758120646,87171.8613002108
4986,2022-02-19 00:00:00.000000,1650,10,1,90000,mail,2594.67647398764,92594.6764739876,87171.8613002108
4987,2021-01-29 00:00:00.000000,648,7,4,30000,pickup,8019.01737950571,128019.017379506,87171.8613002108
4989,2022-02-03 00:00:00.000000,1623,6,4,25000,pickup,3606.79394168269,103606.793941683,87171.8613002108
4992,2020-10-11 00:00:00.000000,1324,8,2,75000,pickup,5991.3385858554,155991.338585855,87171.8613002108
4996,2021-08-27 00:00:00.000000,1136,7,3,30000,rider,7232.91374787759,97232.9137478776,87171.8613002108
4999,2022-08-31 00:00:00.000000,50,8,4,75000,rider,7694.68986463921,307694.689864639,87171.8613002108
5001,2021-06-06 00:00:00.000000,986,10,3,90000,mail,7091.89455998629,277091.894559986,87171.8613002108
5003,2021-02-09 00:00:00.000000,1296,4,2,50000,pickup,6992.55603840207,106992.556038402,87171.8613002108
5004,2021-01-21 00:00:00.000000,1354,5,4,25000,rider,3291.95340951891,103291.953409519,87171.8613002108
5010,2020-12-11 00:00:00.000000,1392,4,2,50000,rider,7843.46439422023,107843.46439422,87171.8613002108
5011,2021-05-21 00:00:00.000000,1595,10,2,90000,rider,8728.38873560056,188728.388735601,87171.8613002108
5013,2021-12-16 00:00:00.000000,1768,8,2,75000,rider,5918.8368579965,155918.836857997,87171.8613002108
5014,2021-03-19 00:00:00.000000,1890,1,4,34000,mail,4384.41452457254,140384.414524573,87171.8613002108
5015,2020-10-28 00:00:00.000000,1965,10,1,90000,pickup,3357.89167671419,93357.8916767142,87171.8613002108
5016,2021-10-22 00:00:00.000000,802,10,2,90000,pickup,5928.68369120678,185928.683691207,87171.8613002108
5017,2021-12-23 00:00:00.000000,1359,5,4,25000,mail,6529.14072783556,106529.140727836,87171.8613002108
5018,2021-12-01 00:00:00.000000,1409,9,2,80000,mail,6922.02080661618,166922.020806616,87171.8613002108
5022,2022-01-16 00:00:00.000000,51,4,2,50000,rider,5402.95071764299,105402.950717643,87171.8613002108
5023,2020-01-10 00:00:00.000000,1763,4,4,50000,mail,3547.94312309702,203547.943123097,87171.8613002108
5027,2022-10-05 00:00:00.000000,1412,10,4,90000,pickup,4020.89216100584,364020.892161006,87171.8613002108
5028,2020-12-20 00:00:00.000000,502,4,2,50000,mail,5277.9203844595,105277.92038446,87171.8613002108
5030,2020-11-02 00:00:00.000000,1510,8,4,75000,mail,3087.3918397604,303087.39183976,87171.8613002108
5033,2023-03-16 00:00:00.000000,1253,8,2,75000,mail,1914.51395354478,151914.513953545,87171.8613002108
5035,2022-06-22 00:00:00.000000,380,10,1,90000,rider,2256.84582536958,92256.8458253696,87171.8613002108
5041,2023-01-10 00:00:00.000000,1506,9,1,80000,pickup,7190.73524995084,87190.7352499508,87171.8613002108
5043,2020-02-03 00:00:00.000000,67,10,4,90000,mail,4357.15920304467,364357.159203045,87171.8613002108
5045,2023-01-22 00:00:00.000000,862,10,2,90000,pickup,4788.05611940386,184788.056119404,87171.8613002108
5046,2020-07-16 00:00:00.000000,362,6,4,25000,mail,1860.07400413155,101860.074004132,87171.8613002108
5051,2022-11-09 00:00:00.000000,1002,4,2,50000,mail,2973.78622497171,102973.786224972,87171.8613002108
5052,2023-02-17 00:00:00.000000,945,10,1,90000,rider,2450.75131727566,92450.7513172757,87171.8613002108
5059,2022-05-16 00:00:00.000000,20,8,4,75000,rider,7398.7525181772,307398.752518177,87171.8613002108
5061,2022-08-24 00:00:00.000000,967,10,1,90000,pickup,2908.40307683767,92908.4030768377,87171.8613002108
5062,2022-11-19 00:00:00.000000,1945,6,4,25000,pickup,8572.67051434384,108572.670514344,87171.8613002108
5063,2021-01-05 00:00:00.000000,211,4,3,50000,mail,8085.89870794547,158085.898707945,87171.8613002108
5068,2021-08-03 00:00:00.000000,1975,10,4,90000,rider,6818.18096324367,366818.180963244,87171.8613002108
5069,2020-06-30 00:00:00.000000,1397,1,4,34000,mail,5946.87978644152,141946.879786442,87171.8613002108
5074,2022-02-10 00:00:00.000000,466,7,3,30000,mail,3535.13273594523,93535.1327359452,87171.8613002108
5080,2021-10-17 00:00:00.000000,607,9,3,80000,mail,6462.46798927099,246462.467989271,87171.8613002108
5085,2020-10-25 00:00:00.000000,1080,4,2,50000,mail,1545.65620744924,101545.656207449,87171.8613002108
5086,2020-11-14 00:00:00.000000,676,9,2,80000,rider,6111.59810748779,166111.598107488,87171.8613002108
5089,2022-03-14 00:00:00.000000,64,4,3,50000,mail,8508.67482107497,158508.674821075,87171.8613002108
5091,2020-07-20 00:00:00.000000,1436,9,1,80000,mail,8752.32913506745,88752.3291350675,87171.8613002108
5095,2021-11-30 00:00:00.000000,219,1,4,34000,pickup,8296.56124833623,144296.561248336,87171.8613002108
5096,2022-05-06 00:00:00.000000,1970,4,3,50000,rider,1579.81196726953,151579.81196727,87171.8613002108
5097,2021-08-09 00:00:00.000000,1131,8,4,75000,rider,2559.54903277539,302559.549032775,87171.8613002108
5098,2020-02-12 00:00:00.000000,1197,8,2,75000,rider,8611.96702939502,158611.967029395,87171.8613002108
5102,2023-02-12 00:00:00.000000,1525,8,2,75000,mail,6599.20206710852,156599.202067109,87171.8613002108
5104,2023-03-12 00:00:00.000000,1230,9,1,80000,mail,7885.35972529699,87885.359725297,87171.8613002108
5109,2021-01-16 00:00:00.000000,145,10,1,90000,pickup,6233.66092349326,96233.6609234933,87171.8613002108
5110,2020-12-07 00:00:00.000000,1064,1,3,34000,rider,4211.74775084616,106211.747750846,87171.8613002108
5111,2021-01-22 00:00:00.000000,1186,8,2,75000,mail,7192.97596528819,157192.975965288,87171.8613002108
5118,2020-03-26 00:00:00.000000,740,8,2,75000,mail,8952.86145244484,158952.861452445,87171.8613002108
5119,2021-09-09 00:00:00.000000,171,8,3,75000,rider,3641.36475104736,228641.364751047,87171.8613002108
5125,2021-09-02 00:00:00.000000,1087,10,3,90000,pickup,5553.63550524855,275553.635505249,87171.8613002108
5126,2021-04-15 00:00:00.000000,1672,5,4,25000,mail,8298.57750112424,108298.577501124,87171.8613002108
5129,2022-11-25 00:00:00.000000,30,7,3,30000,rider,3715.76157783471,93715.7615778347,87171.8613002108
5130,2021-11-14 00:00:00.000000,1677,10,2,90000,rider,7202.64457378803,187202.644573788,87171.8613002108
5131,2020-12-14 00:00:00.000000,795,8,4,75000,mail,5447.05653067334,305447.056530673,87171.8613002108
5133,2022-06-22 00:00:00.000000,973,8,3,75000,mail,8976.19527342304,233976.195273423,87171.8613002108
5134,2022-11-03 00:00:00.000000,1601,10,3,90000,mail,5677.13915837888,275677.139158379,87171.8613002108
5141,2021-10-15 00:00:00.000000,710,4,2,50000,pickup,5878.53770995601,105878.537709956,87171.8613002108
5143,2020-08-12 00:00:00.000000,1946,10,4,90000,mail,8141.51865480836,368141.518654808,87171.8613002108
5144,2020-05-24 00:00:00.000000,1085,4,2,50000,pickup,3890.11844606715,103890.118446067,87171.8613002108
5145,2020-11-09 00:00:00.000000,1797,4,4,50000,pickup,2130.81021631172,202130.810216312,87171.8613002108
5147,2022-07-24 00:00:00.000000,1399,10,2,90000,pickup,8160.28603900709,188160.286039007,87171.8613002108
5150,2021-11-06 00:00:00.000000,1430,10,2,90000,mail,7643.08462610222,187643.084626102,87171.8613002108
5151,2020-09-19 00:00:00.000000,154,10,1,90000,rider,2375.02721741115,92375.0272174111,87171.8613002108
5153,2020-11-22 00:00:00.000000,273,6,4,25000,mail,3232.40931634255,103232.409316343,87171.8613002108
5160,2020-07-19 00:00:00.000000,518,10,4,90000,mail,6225.37989636203,366225.379896362,87171.8613002108
5162,2021-02-23 00:00:00.000000,821,9,4,80000,mail,3727.23190295081,323727.231902951,87171.8613002108
5163,2021-08-30 00:00:00.000000,1711,4,3,50000,mail,8098.1273398422,158098.127339842,87171.8613002108
5165,2020-11-26 00:00:00.000000,666,4,4,50000,mail,5885.06011798564,205885.060117986,87171.8613002108
5167,2020-12-15 00:00:00.000000,1118,9,4,80000,rider,2565.5246468311,322565.524646831,87171.8613002108
5168,2021-03-16 00:00:00.000000,1187,4,4,50000,mail,3333.56689614466,203333.566896145,87171.8613002108
5172,2021-07-29 00:00:00.000000,78,9,3,80000,mail,4639.55887310725,244639.558873107,87171.8613002108
5173,2022-03-14 00:00:00.000000,986,9,2,80000,mail,4228.38953512263,164228.389535123,87171.8613002108
5175,2021-06-08 00:00:00.000000,901,9,1,80000,pickup,8994.25769652869,88994.2576965287,87171.8613002108
5176,2020-10-02 00:00:00.000000,452,9,3,80000,rider,7400.90924149731,247400.909241497,87171.8613002108
5179,2021-11-07 00:00:00.000000,210,10,3,90000,pickup,1613.29117099066,271613.291170991,87171.8613002108
5187,2020-09-14 00:00:00.000000,1647,9,2,80000,pickup,7611.82251844781,167611.822518448,87171.8613002108
5192,2022-06-09 00:00:00.000000,1770,10,1,90000,rider,7115.67446766498,97115.674467665,87171.8613002108
5194,2020-10-10 00:00:00.000000,818,5,4,25000,mail,8913.12859598543,108913.128595985,87171.8613002108
5207,2021-10-22 00:00:00.000000,1209,9,2,80000,mail,4809.84502537387,164809.845025374,87171.8613002108
5208,2020-07-21 00:00:00.000000,447,7,4,30000,pickup,7339.35413565451,127339.354135655,87171.8613002108
5211,2022-03-27 00:00:00.000000,247,9,4,80000,mail,2964.13053854571,322964.130538546,87171.8613002108
5212,2022-01-02 00:00:00.000000,360,9,1,80000,mail,7851.04446664723,87851.0444666472,87171.8613002108
5215,2021-03-22 00:00:00.000000,226,9,3,80000,mail,6348.93629843403,246348.936298434,87171.8613002108
5227,2023-03-10 00:00:00.000000,460,10,1,90000,rider,4411.99284363363,94411.9928436336,87171.8613002108
5228,2022-08-24 00:00:00.000000,23,10,1,90000,mail,7224.53094108173,97224.5309410817,87171.8613002108
5229,2020-06-05 00:00:00.000000,1067,10,1,90000,pickup,7042.66908586533,97042.6690858653,87171.8613002108
5230,2022-05-10 00:00:00.000000,678,10,2,90000,rider,8877.61368662579,188877.613686626,87171.8613002108
5231,2022-03-14 00:00:00.000000,92,9,4,80000,rider,8091.288573616,328091.288573616,87171.8613002108
5233,2021-08-31 00:00:00.000000,1438,10,3,90000,pickup,2539.07581251008,272539.07581251,87171.8613002108
5237,2021-04-02 00:00:00.000000,1506,10,2,90000,rider,6238.33521202625,186238.335212026,87171.8613002108
5238,2022-09-09 00:00:00.000000,685,10,1,90000,rider,2959.15731541517,92959.1573154152,87171.8613002108
5240,2022-12-28 00:00:00.000000,1213,4,4,50000,rider,2855.90370222562,202855.903702226,87171.8613002108
5242,2022-01-25 00:00:00.000000,195,9,1,80000,mail,7908.45206960947,87908.4520696095,87171.8613002108
5247,2021-11-10 00:00:00.000000,177,1,3,34000,rider,3273.90380237023,105273.90380237,87171.8613002108
5257,2020-07-05 00:00:00.000000,1248,8,3,75000,rider,7188.12912297442,232188.129122974,87171.8613002108
5260,2021-08-16 00:00:00.000000,1912,10,4,90000,rider,7375.34593155113,367375.345931551,87171.8613002108
5265,2020-04-25 00:00:00.000000,521,10,2,90000,pickup,6223.17970734698,186223.179707347,87171.8613002108
5266,2020-12-23 00:00:00.000000,1936,5,4,25000,rider,5802.2939916567,105802.293991657,87171.8613002108
5269,2020-11-12 00:00:00.000000,1429,4,3,50000,rider,7476.38710840298,157476.387108403,87171.8613002108
5270,2021-08-05 00:00:00.000000,952,5,4,25000,pickup,8520.37853308352,108520.378533084,87171.8613002108
5271,2021-01-23 00:00:00.000000,1425,10,1,90000,rider,2175.2793693963,92175.2793693963,87171.8613002108
5275,2022-08-12 00:00:00.000000,340,8,4,75000,mail,6329.7744999952,306329.774499995,87171.8613002108
5277,2020-02-03 00:00:00.000000,170,10,3,90000,pickup,4830.15744443807,274830.157444438,87171.8613002108
5278,2021-07-25 00:00:00.000000,738,4,2,50000,mail,2808.79451423614,102808.794514236,87171.8613002108
5279,2022-08-22 00:00:00.000000,767,4,4,50000,rider,3853.11838996673,203853.118389967,87171.8613002108
5282,2020-11-01 00:00:00.000000,730,8,3,75000,rider,8278.42024196949,233278.420241969,87171.8613002108
5283,2022-10-14 00:00:00.000000,381,7,4,30000,pickup,8065.37329008896,128065.373290089,87171.8613002108
5284,2022-05-11 00:00:00.000000,448,8,3,75000,mail,7086.18117206373,232086.181172064,87171.8613002108
5286,2022-08-26 00:00:00.000000,1244,10,2,90000,pickup,8038.64590285151,188038.645902852,87171.8613002108
5287,2021-04-04 00:00:00.000000,481,4,2,50000,pickup,8182.06875222857,108182.068752229,87171.8613002108
5296,2020-10-09 00:00:00.000000,631,10,1,90000,rider,5947.00266295383,95947.0026629538,87171.8613002108
5297,2021-03-15 00:00:00.000000,1496,10,2,90000,mail,8510.54081937069,188510.540819371,87171.8613002108
5298,2023-03-11 00:00:00.000000,1493,10,1,90000,mail,4337.2094547898,94337.2094547898,87171.8613002108
5303,2021-11-23 00:00:00.000000,818,6,4,25000,rider,2047.49174361658,102047.491743617,87171.8613002108
5310,2020-06-08 00:00:00.000000,1223,9,2,80000,pickup,8778.07077897613,168778.070778976,87171.8613002108
5311,2020-04-22 00:00:00.000000,1978,10,1,90000,pickup,6163.45416415698,96163.454164157,87171.8613002108
5315,2020-12-25 00:00:00.000000,585,10,3,90000,mail,4258.74057386466,274258.740573865,87171.8613002108
5326,2023-02-13 00:00:00.000000,1003,7,4,30000,pickup,4894.3084153261,124894.308415326,87171.8613002108
