sales_id,date,buyer_id,product_id,quantity,unit_price,delivery_type,delivery_cost,total
5078,2020-10-22 00:00:00.000000,893,8,1,75000,rider,6897.23013442641,81897.2301344264
5079,2021-05-22 00:00:00.000000,31,3,2,15000,mail,3489.89932303344,33489.8993230334
5080,2021-10-17 00:00:00.000000,607,9,3,80000,mail,6462.46798927099,246462.467989271
5081,2022-11-17 00:00:00.000000,1189,1,1,34000,rider,2073.59070210129,36073.5907021013
5082,2022-08-12 00:00:00.000000,322,5,3,25000,mail,7911.44131209191,82911.4413120919
5083,2021-06-11 00:00:00.000000,644,5,1,25000,pickup,6673.90609947505,31673.906099475
5084,2021-07-31 00:00:00.000000,758,6,2,25000,pickup,7530.94179351482,57530.9417935148
5085,2020-10-25 00:00:00.000000,1080,4,2,50000,mail,1545.65620744924,101545.656207449
5086,2020-11-14 00:00:00.000000,676,9,2,80000,rider,6111.59810748779,166111.598107488
5087,2022-10-16 00:00:00.000000,196,1,2,34000,mail,8269.55376930939,76269.5537693094
5088,2023-04-16 00:00:00.000000,1455,6,1,25000,mail,8324.71136596023,33324.7113659602
5089,2022-03-14 00:00:00.000000,64,4,3,50000,mail,8508.67482107497,158508.674821075
5090,2020-03-06 00:00:00.000000,1049,9,1,80000,mail,4245.48124136787,84245.4812413679
5091,2020-07-20 00:00:00.000000,1436,9,1,80000,mail,8752.32913506745,88752.3291350675
5092,2020-02-06 00:00:00.000000,171,1,2,34000,rider,2348.04609088946,70348.0460908895
5093,2020-03-22 00:00:00.000000,1181,2,4,12000,rider,5465.27606216492,53465.2760621649
5094,2022-05-03 00:00:00.000000,671,7,1,30000,mail,1659.07962091021,31659.0796209102
5095,2021-11-30 00:00:00.000000,219,1,4,34000,pickup,8296.56124833623,144296.561248336
5096,2022-05-06 00:00:00.000000,1970,4,3,50000,rider,1579.81196726953,151579.81196727
5097,2021-08-09 00:00:00.000000,1131,8,4,75000,rider,2559.54903277539,302559.549032775
5098,2020-02-12 00:00:00.000000,1197,8,2,75000,rider,8611.96702939502,158611.967029395
5099,2021-06-21 00:00:00.000000,649,2,1,12000,rider,1830.3040810565,13830.3040810565
5100,2020-04-30 00:00:00.000000,685,1,2,34000,pickup,7461.06166419475,75461.0616641948
5101,2021-08-14 00:00:00.000000,182,3,2,15000,pickup,2954.32601507439,32954.3260150744
5102,2023-02-12 00:00:00.000000,1525,8,2,75000,mail,6599.20206710852,156599.202067109
5103,2020-12-11 00:00:00.000000,1694,3,4,15000,mail,1680.62899156097,61680.628991561
5104,2023-03-12 00:00:00.000000,1230,9,1,80000,mail,7885.35972529699,87885.359725297
5105,2022-10-14 00:00:00.000000,1102,1,2,34000,mail,8102.58136906416,76102.5813690642
5106,2023-04-03 00:00:00.000000,1411,3,1,15000,mail,8809.37510186697,23809.375101867
5107,2020-01-17 00:00:00.000000,1975,2,1,12000,rider,2541.61568083704,14541.615680837
5108,2022-01-14 00:00:00.000000,577,3,3,15000,rider,3626.82222469387,48626.8222246939
5109,2021-01-16 00:00:00.000000,145,10,1,90000,pickup,6233.66092349326,96233.6609234933
5110,2020-12-07 00:00:00.000000,1064,1,3,34000,rider,4211.74775084616,106211.747750846
5111,2021-01-22 00:00:00.000000,1186,8,2,75000,mail,7192.97596528819,157192.975965288
5112,2020-02-18 00:00:00.000000,710,7,2,30000,mail,2615.78233958333,62615.7823395833
5113,2021-11-28 00:00:00.000000,1204,3,4,15000,rider,6041.17235926944,66041.1723592694
5114,2022-10-08 00:00:00.000000,1123,1,2,34000,rider,4174.39293488404,72174.3929348841
5115,2020-09-13 00:00:00.000000,154,1,1,34000,rider,8612.33360644756,42612.3336064476
5116,2021-02-02 00:00:00.000000,1916,3,2,15000,rider,4389.2119617615,34389.2119617615
5117,2022-10-13 00:00:00.000000,729,6,3,25000,rider,2099.69760762019,77099.6976076202
5118,2020-03-26 00:00:00.000000,740,8,2,75000,mail,8952.86145244484,158952.861452445
5119,2021-09-09 00:00:00.000000,171,8,3,75000,rider,3641.36475104736,228641.364751047
5120,2021-01-26 00:00:00.000000,618,3,2,15000,pickup,3162.83798096679,33162.8379809668
5121,2021-12-23 00:00:00.000000,1130,1,1,34000,rider,7821.73557530233,41821.7355753023
5122,2020-09-19 00:00:00.000000,1359,1,1,34000,rider,7231.76558278444,41231.7655827844
5123,2020-12-08 00:00:00.000000,1620,3,1,15000,pickup,3370.70757501274,18370.7075750127
5124,2021-05-02 00:00:00.000000,157,8,1,75000,rider,3101.47903515125,78101.4790351512
5125,2021-09-02 00:00:00.000000,1087,10,3,90000,pickup,5553.63550524855,275553.635505249
5126,2021-04-15 00:00:00.000000,1672,5,4,25000,mail,8298.57750112424,108298.577501124
5127,2022-07-21 00:00:00.000000,1852,1,2,34000,pickup,6834.54989274862,74834.5498927486
5128,2021-12-01 00:00:00.000000,501,4,1,50000,mail,6815.78661931499,56815.786619315
5129,2022-11-25 00:00:00.000000,30,7,3,30000,rider,3715.76157783471,93715.7615778347
5130,2021-11-14 00:00:00.000000,1677,10,2,90000,rider,7202.64457378803,187202.644573788
5131,2020-12-14 00:00:00.000000,795,8,4,75000,mail,5447.05653067334,305447.056530673
5132,2023-03-16 00:00:00.000000,1409,2,4,12000,rider,7498.53574325266,55498.5357432527
5133,2022-06-22 00:00:00.000000,973,8,3,75000,mail,8976.19527342304,233976.195273423
5134,2022-11-03 00:00:00.000000,1601,10,3,90000,mail,5677.13915837888,275677.139158379
5135,2020-06-24 00:00:00.000000,1202,1,1,34000,mail,4808.22014102761,38808.2201410276
5136,2020-10-08 00:00:00.000000,881,6,1,25000,rider,3584.81104207334,28584.8110420733
5137,2021-10-08 00:00:00.000000,296,6,3,25000,pickup,4124.92995056768,79124.9299505677
5138,2022-05-17 00:00:00.000000,1787,7,1,30000,pickup,4541.86053367772,34541.8605336777
5139,2021-03-04 00:00:00.000000,1029,2,3,12000,pickup,3209.46124510165,39209.4612451016
5140,2020-04-13 00:00:00.000000,1144,3,4,15000,rider,7190.41860347645,67190.4186034765
5141,2021-10-15 00:00:00.000000,710,4,2,50000,pickup,5878.53770995601,105878.537709956
5142,2021-06-09 00:00:00.000000,1217,5,1,25000,mail,7824.65960835545,32824.6596083554
5143,2020-08-12 00:00:00.000000,1946,10,4,90000,mail,8141.51865480836,368141.518654808
5144,2020-05-24 00:00:00.000000,1085,4,2,50000,pickup,3890.11844606715,103890.118446067
5145,2020-11-09 00:00:00.000000,1797,4,4,50000,pickup,2130.81021631172,202130.810216312
5146,2022-01-23 00:00:00.000000,1223,2,1,12000,rider,5311.28029873405,17311.280298734
5147,2022-07-24 00:00:00.000000,1399,10,2,90000,pickup,8160.28603900709,188160.286039007
5148,2021-03-26 00:00:00.000000,1738,8,1,75000,pickup,7580.07705567022,82580.0770556702
5149,2022-01-02 00:00:00.000000,990,6,2,25000,pickup,8729.31614623681,58729.3161462368
5150,2021-11-06 00:00:00.000000,1430,10,2,90000,mail,7643.08462610222,187643.084626102
5151,2020-09-19 00:00:00.000000,154,10,1,90000,rider,2375.02721741115,92375.0272174111
5152,2021-08-19 00:00:00.000000,1855,1,1,34000,rider,6370.18967407613,40370.1896740761
5153,2020-11-22 00:00:00.000000,273,6,4,25000,mail,3232.40931634255,103232.409316343
5154,2020-09-14 00:00:00.000000,196,4,1,50000,rider,3884.86285832169,53884.8628583217
5155,2022-03-16 00:00:00.000000,1423,6,1,25000,pickup,3906.05878086603,28906.058780866
5156,2022-10-15 00:00:00.000000,484,8,1,75000,pickup,4483.14690720485,79483.1469072049
5157,2020-02-20 00:00:00.000000,1150,8,1,75000,rider,4364.48533665896,79364.485336659
5158,2021-03-29 00:00:00.000000,1505,5,1,25000,pickup,1650.31323089836,26650.3132308984
5159,2021-07-31 00:00:00.000000,1400,2,1,12000,rider,3056.9812596496,15056.9812596496
5160,2020-07-19 00:00:00.000000,518,10,4,90000,mail,6225.37989636203,366225.379896362
5161,2021-08-27 00:00:00.000000,1975,5,3,25000,pickup,5133.05947920734,80133.0594792074
5162,2021-02-23 00:00:00.000000,821,9,4,80000,mail,3727.23190295081,323727.231902951
5163,2021-08-30 00:00:00.000000,1711,4,3,50000,mail,8098.1273398422,158098.127339842
5164,2023-03-22 00:00:00.000000,1040,5,1,25000,rider,2511.9772863349,27511.9772863349
5165,2020-11-26 00:00:00.000000,666,4,4,50000,mail,5885.06011798564,205885.060117986
5166,2021-11-20 00:00:00.000000,817,3,1,15000,rider,7206.89459865824,22206.8945986582
5167,2020-12-15 00:00:00.000000,1118,9,4,80000,rider,2565.5246468311,322565.524646831
5168,2021-03-16 00:00:00.000000,1187,4,4,50000,mail,3333.56689614466,203333.566896145
5169,2022-12-18 00:00:00.000000,1421,8,1,75000,mail,3157.26758220899,78157.267582209
5170,2020-01-02 00:00:00.000000,1795,1,2,34000,mail,8676.59453324365,76676.5945332437
5171,2022-08-27 00:00:00.000000,465,7,2,30000,rider,6135.54285673571,66135.5428567357
5172,2021-07-29 00:00:00.000000,78,9,3,80000,mail,4639.55887310725,244639.558873107
5173,2022-03-14 00:00:00.000000,986,9,2,80000,mail,4228.38953512263,164228.389535123
5174,2021-07-30 00:00:00.000000,917,7,2,30000,pickup,2724.48605110424,62724.4860511042
5175,2021-06-08 00:00:00.000000,901,9,1,80000,pickup,8994.25769652869,88994.2576965287
5176,2020-10-02 00:00:00.000000,452,9,3,80000,rider,7400.90924149731,247400.909241497
5177,2020-05-15 00:00:00.000000,1659,6,2,25000,pickup,4934.68510193141,54934.6851019314
5178,2023-01-01 00:00:00.000000,217,6,1,25000,rider,3887.08569901718,28887.0856990172
5179,2021-11-07 00:00:00.000000,210,10,3,90000,pickup,1613.29117099066,271613.291170991
5180,2022-06-05 00:00:00.000000,1538,8,1,75000,mail,4397.44553778618,79397.4455377862
5181,2020-01-29 00:00:00.000000,1536,3,1,15000,mail,6693.1515689226,21693.1515689226
5182,2020-06-08 00:00:00.000000,175,4,1,50000,pickup,8409.36812515627,58409.3681251563
5183,2020-09-23 00:00:00.000000,632,6,1,25000,mail,6113.48148650346,31113.4814865035
5184,2022-11-07 00:00:00.000000,1268,8,1,75000,rider,7927.62115372412,82927.6211537241
5185,2021-02-16 00:00:00.000000,791,6,2,25000,pickup,1983.5780903716,51983.5780903716
5186,2022-06-30 00:00:00.000000,1948,7,2,30000,pickup,7357.88641271393,67357.8864127139
5187,2020-09-14 00:00:00.000000,1647,9,2,80000,pickup,7611.82251844781,167611.822518448
5188,2020-04-12 00:00:00.000000,112,5,1,25000,pickup,6587.94057737264,31587.9405773726
5189,2020-07-20 00:00:00.000000,1392,7,1,30000,pickup,3027.2553746676,33027.2553746676
5190,2023-01-16 00:00:00.000000,148,3,2,15000,pickup,5504.41535584518,35504.4153558452
5191,2022-07-21 00:00:00.000000,331,4,1,50000,rider,3515.64785668783,53515.6478566878
5192,2022-06-09 00:00:00.000000,1770,10,1,90000,rider,7115.67446766498,97115.674467665
5193,2022-08-11 00:00:00.000000,1740,3,2,15000,pickup,5071.85969628683,35071.8596962868
5194,2020-10-10 00:00:00.000000,818,5,4,25000,mail,8913.12859598543,108913.128595985
5195,2023-02-16 00:00:00.000000,797,3,1,15000,rider,7334.4496322341,22334.4496322341
5196,2021-06-06 00:00:00.000000,1016,5,1,25000,mail,7633.68013273639,32633.6801327364
5197,2021-07-29 00:00:00.000000,530,3,2,15000,mail,8292.30500766644,38292.3050076664
5198,2021-05-30 00:00:00.000000,1646,6,1,25000,mail,4389.49368311174,29389.4936831117
5199,2020-11-17 00:00:00.000000,1160,5,2,25000,pickup,2662.85978583868,52662.8597858387
5200,2023-02-27 00:00:00.000000,1162,7,1,30000,mail,4577.02946317294,34577.0294631729
5201,2021-03-27 00:00:00.000000,1435,9,1,80000,mail,1879.29234724716,81879.2923472472
5202,2021-08-22 00:00:00.000000,1516,8,1,75000,pickup,8657.43006400578,83657.4300640058
5203,2020-03-20 00:00:00.000000,440,5,2,25000,rider,6968.08155944154,56968.0815594415
5204,2021-08-11 00:00:00.000000,551,2,1,12000,mail,8092.71644518911,20092.7164451891
5205,2021-09-04 00:00:00.000000,1838,3,1,15000,rider,1992.49772557096,16992.497725571
5206,2022-01-02 00:00:00.000000,540,2,1,12000,mail,5211.02907393363,17211.0290739336
5207,2021-10-22 00:00:00.000000,1209,9,2,80000,mail,4809.84502537387,164809.845025374
5208,2020-07-21 00:00:00.000000,447,7,4,30000,pickup,7339.35413565451,127339.354135655
5209,2022-11-17 00:00:00.000000,1517,6,1,25000,pickup,6846.48225404388,31846.4822540439
5210,2023-03-20 00:00:00.000000,337,2,4,12000,rider,5535.01024971662,53535.0102497166
5211,2022-03-27 00:00:00.000000,247,9,4,80000,mail,2964.13053854571,322964.130538546
5212,2022-01-02 00:00:00.000000,360,9,1,80000,mail,7851.04446664723,87851.0444666472
5213,2020-03-10 00:00:00.000000,925,4,1,50000,mail,7341.15948842465,57341.1594884247
5214,2022-02-20 00:00:00.000000,128,2,1,12000,mail,3176.11155949688,15176.1115594969
5215,2021-03-22 00:00:00.000000,226,9,3,80000,mail,6348.93629843403,246348.936298434
5216,2021-11-18 00:00:00.000000,192,2,1,12000,mail,5623.23794218448,17623.2379421845
5217,2022-03-02 00:00:00.000000,1083,3,1,15000,pickup,8631.27677372769,23631.2767737277
5218,2020-05-01 00:00:00.000000,871,9,1,80000,pickup,3900.99868272852,83900.9986827285
5219,2020-12-29 00:00:00.000000,574,5,3,25000,mail,8497.07073381785,83497.0707338178
5220,2021-02-14 00:00:00.000000,1400,2,2,12000,mail,7337.26620007517,31337.2662000752
5221,2022-06-03 00:00:00.000000,1704,6,2,25000,rider,3642.87511971032,53642.8751197103
5222,2022-09-15 00:00:00.000000,1563,5,1,25000,pickup,1578.05492255698,26578.054922557
5223,2020-04-19 00:00:00.000000,86,7,1,30000,mail,4025.77428742254,34025.7742874225
5224,2022-06-20 00:00:00.000000,533,8,1,75000,mail,7558.08143956837,82558.0814395684
5225,2021-03-17 00:00:00.000000,664,3,2,15000,rider,5934.11396587679,35934.1139658768
5226,2020-08-22 00:00:00.000000,686,5,3,25000,mail,5785.61380074887,80785.6138007489
5227,2023-03-10 00:00:00.000000,460,10,1,90000,rider,4411.99284363363,94411.9928436336
5228,2022-08-24 00:00:00.000000,23,10,1,90000,mail,7224.53094108173,97224.5309410817
5229,2020-06-05 00:00:00.000000,1067,10,1,90000,pickup,7042.66908586533,97042.6690858653
5230,2022-05-10 00:00:00.000000,678,10,2,90000,rider,8877.61368662579,188877.613686626
5231,2022-03-14 00:00:00.000000,92,9,4,80000,rider,8091.288573616,328091.288573616
5232,2020-08-15 00:00:00.000000,245,3,4,15000,pickup,8171.13108106061,68171.1310810606
5233,2021-08-31 00:00:00.000000,1438,10,3,90000,pickup,2539.07581251008,272539.07581251
5234,2021-07-23 00:00:00.000000,1463,5,1,25000,pickup,5625.43997608312,30625.4399760831
5235,2020-02-29 00:00:00.000000,1905,5,2,25000,rider,6258.09270478099,56258.092704781
5236,2022-10-24 00:00:00.000000,689,5,1,25000,mail,2492.02892579231,27492.0289257923
5237,2021-04-02 00:00:00.000000,1506,10,2,90000,rider,6238.33521202625,186238.335212026
5238,2022-09-09 00:00:00.000000,685,10,1,90000,rider,2959.15731541517,92959.1573154152
5239,2022-09-23 00:00:00.000000,794,7,1,30000,rider,3039.41350967247,33039.4135096725
5240,2022-12-28 00:00:00.000000,1213,4,4,50000,rider,2855.90370222562,202855.903702226
5241,2022-03-31 00:00:00.000000,24,7,2,30000,mail,8562.78477947615,68562.7847794761
5242,2022-01-25 00:00:00.000000,195,9,1,80000,mail,7908.45206960947,87908.4520696095
5243,2020-04-07 00:00:00.000000,227,6,2,25000,mail,2936.03704364218,52936.0370436422
5244,2020-01-18 00:00:00.000000,1668,3,2,15000,pickup,3404.55797026689,33404.5579702669
5245,2020-04-16 00:00:00.000000,1891,4,1,50000,pickup,3435.37206269913,53435.3720626991
5246,2022-02-18 00:00:00.000000,1768,4,1,50000,rider,4110.1836452433,54110.1836452433
5247,2021-11-10 00:00:00.000000,177,1,3,34000,rider,3273.90380237023,105273.90380237
5248,2021-05-16 00:00:00.000000,1872,6,1,25000,mail,5616.31014804952,30616.3101480495
5249,2020-01-16 00:00:00.000000,1197,7,1,30000,rider,3763.04422474757,33763.0442247476
5250,2021-10-10 00:00:00.000000,265,7,2,30000,pickup,1980.55692787522,61980.5569278752
5251,2020-02-26 00:00:00.000000,1486,4,1,50000,pickup,7329.82446487964,57329.8244648796
5252,2020-08-16 00:00:00.000000,918,2,4,12000,rider,4831.2833641556,52831.2833641556
5253,2020-09-18 00:00:00.000000,393,8,1,75000,pickup,6173.04776043957,81173.0477604396
5254,2023-03-30 00:00:00.000000,505,1,2,34000,pickup,4005.43816038306,72005.4381603831
5255,2022-10-10 00:00:00.000000,1607,2,2,12000,rider,3055.12860274817,27055.1286027482
5256,2022-09-29 00:00:00.000000,1767,2,4,12000,rider,1899.61700210229,49899.6170021023
5257,2020-07-05 00:00:00.000000,1248,8,3,75000,rider,7188.12912297442,232188.129122974
5258,2022-02-18 00:00:00.000000,1021,3,3,15000,pickup,3004.65901916498,48004.659019165
5259,2020-12-02 00:00:00.000000,1139,6,1,25000,rider,4488.47914239652,29488.4791423965
5260,2021-08-16 00:00:00.000000,1912,10,4,90000,rider,7375.34593155113,367375.345931551
5261,2022-07-10 00:00:00.000000,1977,7,1,30000,rider,6469.9616357885,36469.9616357885
5262,2021-02-25 00:00:00.000000,295,7,1,30000,rider,5172.38268764571,35172.3826876457
5263,2022-03-24 00:00:00.000000,1460,7,2,30000,pickup,6350.23965535595,66350.239655356
5264,2022-08-31 00:00:00.000000,1764,1,1,34000,mail,5864.53182795475,39864.5318279548
5265,2020-04-25 00:00:00.000000,521,10,2,90000,pickup,6223.17970734698,186223.179707347
5266,2020-12-23 00:00:00.000000,1936,5,4,25000,rider,5802.2939916567,105802.293991657
5267,2020-01-18 00:00:00.000000,1991,3,2,15000,pickup,5613.17184269286,35613.1718426929
5268,2020-12-08 00:00:00.000000,1484,9,1,80000,pickup,3838.66664533073,83838.6666453307
5269,2020-11-12 00:00:00.000000,1429,4,3,50000,rider,7476.38710840298,157476.387108403
5270,2021-08-05 00:00:00.000000,952,5,4,25000,pickup,8520.37853308352,108520.378533084
5271,2021-01-23 00:00:00.000000,1425,10,1,90000,rider,2175.2793693963,92175.2793693963
5272,2022-09-23 00:00:00.000000,1698,2,4,12000,rider,6633.2663611807,54633.2663611807
5273,2021-07-06 00:00:00.000000,1800,3,4,15000,pickup,2841.89777683825,62841.8977768382
5274,2022-02-01 00:00:00.000000,661,1,1,34000,pickup,3829.83434642778,37829.8343464278
5275,2022-08-12 00:00:00.000000,340,8,4,75000,mail,6329.7744999952,306329.774499995
5276,2021-12-17 00:00:00.000000,1843,3,1,15000,mail,7296.38549509107,22296.3854950911
5277,2020-02-03 00:00:00.000000,170,10,3,90000,pickup,4830.15744443807,274830.157444438
5278,2021-07-25 00:00:00.000000,738,4,2,50000,mail,2808.79451423614,102808.794514236
5279,2022-08-22 00:00:00.000000,767,4,4,50000,rider,3853.11838996673,203853.118389967
5280,2020-05-12 00:00:00.000000,157,7,1,30000,mail,1692.00243986009,31692.0024398601
5281,2021-09-22 00:00:00.000000,1460,1,2,34000,rider,8627.79757450711,76627.7975745071
5282,2020-11-01 00:00:00.000000,730,8,3,75000,rider,8278.42024196949,233278.420241969
5283,2022-10-14 00:00:00.000000,381,7,4,30000,pickup,8065.37329008896,128065.373290089
5284,2022-05-11 00:00:00.000000,448,8,3,75000,mail,7086.18117206373,232086.181172064
5285,2022-05-14 00:00:00.000000,1196,6,1,25000,rider,1640.25517391013,26640.2551739101
5286,2022-08-26 00:00:00.000000,1244,10,2,90000,pickup,8038.64590285151,188038.645902852
5287,2021-04-04 00:00:00.000000,481,4,2,50000,pickup,8182.06875222857,108182.068752229
5288,2021-02-05 00:00:00.000000,1308,3,4,15000,mail,5464.6079571485,65464.6079571485
5289,2022-05-25 00:00:00.000000,731,2,1,12000,mail,2357.03185786048,14357.0318578605
5290,2020-07-25 00:00:00.000000,1933,5,2,25000,mail,3968.77690370215,53968.7769037022
5291,2020-03-05 00:00:00.000000,1293,3,1,15000,rider,3571.38331270489,18571.3833127049
5292,2021-07-05 00:00:00.000000,809,2,3,12000,pickup,2113.0020949505,38113.0020949505
5293,2022-03-03 00:00:00.000000,1503,9,1,80000,rider,2649.99312229956,82649.9931222996
5294,2022-04-27 00:00:00.000000,545,1,1,34000,pickup,8716.92759347094,42716.9275934709
5295,2022-08-12 00:00:00.000000,355,2,3,12000,pickup,5197.57215669553,41197.5721566955
5296,2020-10-09 00:00:00.000000,631,10,1,90000,rider,5947.00266295383,95947.0026629538
5297,2021-03-15 00:00:00.000000,1496,10,2,90000,mail,8510.54081937069,188510.540819371
5298,2023-03-11 00:00:00.000000,1493,10,1,90000,mail,4337.2094547898,94337.2094547898
5299,2021-05-11 00:00:00.000000,309,5,2,25000,mail,5028.39584847428,55028.3958484743
5300,2022-02-19 00:00:00.000000,853,3,2,15000,rider,8018.7482019764,38018.7482019764
5301,2021-03-18 00:00:00.000000,690,6,1,25000,mail,2837.50121287801,27837.501212878
5302,2022-08-06 00:00:00.000000,1968,9,1,80000,pickup,1766.12639112914,81766.1263911291
5303,2021-11-23 00:00:00.000000,818,6,4,25000,rider,2047.49174361658,102047.491743617
5304,2020-10-08 00:00:00.000000,1561,9,1,80000,mail,5622.10278060335,85622.1027806034
5305,2021-12-16 00:00:00.000000,1522,7,2,30000,mail,6684.65491637965,66684.6549163797
5306,2022-06-08 00:00:00.000000,1342,3,4,15000,rider,4713.53761702814,64713.5376170281
5307,2020-09-20 00:00:00.000000,540,4,1,50000,rider,8617.73557195573,58617.7355719557
5308,2023-01-21 00:00:00.000000,1105,8,1,75000,rider,8475.30548849114,83475.3054884911
5309,2020-11-23 00:00:00.000000,516,7,1,30000,pickup,3287.76428212068,33287.7642821207
5310,2020-06-08 00:00:00.000000,1223,9,2,80000,pickup,8778.07077897613,168778.070778976
5311,2020-04-22 00:00:00.000000,1978,10,1,90000,pickup,6163.45416415698,96163.454164157
5312,2022-08-02 00:00:00.000000,1268,6,1,25000,rider,3589.41532427226,28589.4153242723
5313,2022-07-27 00:00:00.000000,390,8,1,75000,mail,8734.71969691762,83734.7196969176
5314,2020-05-02 00:00:00.000000,742,1,2,34000,rider,7233.96114856618,75233.9611485662
5315,2020-12-25 00:00:00.000000,585,10,3,90000,mail,4258.74057386466,274258.740573865
5316,2020-03-09 00:00:00.000000,778,3,1,15000,pickup,5584.56586929393,20584.5658692939
5317,2021-03-15 00:00:00.000000,1517,2,2,12000,rider,4757.73623186872,28757.7362318687
5318,2022-05-13 00:00:00.000000,1966,2,2,12000,rider,4614.54799973422,28614.5479997342
5319,2022-09-03 00:00:00.000000,1272,2,1,12000,rider,6389.55159015586,18389.5515901559
5320,2023-01-26 00:00:00.000000,1893,1,2,34000,rider,7838.29190491868,75838.2919049187
5321,2022-05-03 00:00:00.000000,1210,7,1,30000,pickup,3516.84168793873,33516.8416879387
5322,2022-11-27 00:00:00.000000,1095,8,1,75000,rider,6040.22230723279,81040.2223072328
5323,2022-12-22 00:00:00.000000,65,1,2,34000,rider,3158.49070078454,71158.4907007846
5324,2020-04-05 00:00:00.000000,474,7,1,30000,pickup,5021.5778904731,35021.5778904731
5325,2020-08-02 00:00:00.000000,567,8,1,75000,mail,8859.49430158635,83859.4943015864
5326,2023-02-13 00:00:00.000000,1003,7,4,30000,pickup,4894.3084153261,124894.308415326
5327,2020-11-22 00:00:00.000000,2000,4,2,50000,rider,7647.1985529706,107647.198552971
5328,2022-11-15 00:00:00.000000,149,5,2,25000,rider,6641.79297234129,56641.7929723413
5329,2021-03-02 00:00:00.000000,552,3,2,15000,mail,3899.4545188683,33899.4545188683
5330,2021-01-22 00:00:00.000000,965,6,2,25000,mail,2368.57475389692,52368.5747538969
5331,2020-01-02 00:00:00.000000,1010,9,1,80000,pickup,2426.41129192306,82426.4112919231
5332,2020-02-08 00:00:00.000000,1009,6,4,25000,rider,8531.19592382038,108531.19592382
5333,2022-03-20 00:00:00.000000,164,9,2,80000,pickup,7077.65275309379,167077.652753094
5334,2020-10-09 00:00:00.000000,288,8,4,75000,rider,6260.80880843057,306260.808808431
5335,2022-05-08 00:00:00.000000,1544,10,2,90000,rider,6395.01360700284,186395.013607003
5336,2021-09-16 00:00:00.000000,1357,3,4,15000,pickup,6771.5404214764,66771.5404214764
5337,2021-11-10 00:00:00.000000,1086,10,4,90000,mail,1697.9500533124,361697.950053312
5338,2022-05-26 00:00:00.000000,1830,6,2,25000,pickup,3792.82933372481,53792.8293337248
5339,2020-07-12 00:00:00.000000,1940,7,3,30000,pickup,6152.99723312908,96152.9972331291
5340,2020-02-15 00:00:00.000000,771,8,1,75000,mail,6952.91625356778,81952.9162535678
5341,2020-05-22 00:00:00.000000,459,3,1,15000,rider,8489.43083878249,23489.4308387825
5342,2023-03-08 00:00:00.000000,1196,5,1,25000,pickup,2352.08544066586,27352.0854406659
5343,2022-06-06 00:00:00.000000,1432,5,1,25000,pickup,2994.48960865759,27994.4896086576
5344,2020-02-08 00:00:00.000000,58,5,1,25000,rider,2146.06689391621,27146.0668939162
5345,2020-10-03 00:00:00.000000,1128,7,1,30000,pickup,3634.51834796943,33634.5183479694
5346,2021-02-26 00:00:00.000000,1741,5,2,25000,rider,5822.33318535356,55822.3331853536
5347,2021-08-21 00:00:00.000000,567,10,1,90000,rider,2498.07890103552,92498.0789010355
5348,2022-07-09 00:00:00.000000,1262,5,1,25000,pickup,2790.87661377858,27790.8766137786
5349,2021-05-16 00:00:00.000000,1625,7,1,30000,rider,7130.88611873541,37130.8861187354
5350,2020-09-10 00:00:00.000000,324,3,2,15000,mail,4756.19834545346,34756.1983454535
5351,2022-01-05 00:00:00.000000,318,7,3,30000,rider,8114.6961664963,98114.6961664963
5352,2022-07-03 00:00:00.000000,332,9,4,80000,pickup,6841.01160887789,326841.011608878
5353,2023-01-14 00:00:00.000000,1229,8,3,75000,mail,7611.56716565344,232611.567165653
5354,2022-12-21 00:00:00.000000,1860,2,1,12000,pickup,8683.21161353264,20683.2116135326
5355,2021-05-03 00:00:00.000000,1806,5,1,25000,pickup,7483.87787349887,32483.8778734989
5356,2021-06-25 00:00:00.000000,1701,10,1,90000,rider,2172.03056977191,92172.0305697719
5357,2020-05-21 00:00:00.000000,1505,6,1,25000,rider,8327.65454407915,33327.6545440791
5358,2020-02-20 00:00:00.000000,1102,8,1,75000,pickup,5543.4024669854,80543.4024669854
5359,2021-12-12 00:00:00.000000,1210,10,4,90000,rider,3926.9451975903,363926.94519759
5360,2022-01-31 00:00:00.000000,734,8,1,75000,mail,8166.71260954817,83166.7126095482
5361,2020-06-01 00:00:00.000000,1426,3,3,15000,mail,3983.86476646412,48983.8647664641
5362,2020-09-29 00:00:00.000000,299,2,1,12000,pickup,8027.78243998198,20027.782439982
5363,2022-06-11 00:00:00.000000,1850,5,1,25000,pickup,8970.47841009581,33970.4784100958
5364,2020-04-14 00:00:00.000000,1609,9,1,80000,pickup,5866.67177443967,85866.6717744397
5365,2023-01-18 00:00:00.000000,1101,7,3,30000,mail,4456.40049341435,94456.4004934144
5366,2022-07-31 00:00:00.000000,815,4,4,50000,pickup,2339.96775291377,202339.967752914
5367,2022-03-22 00:00:00.000000,764,6,2,25000,pickup,4279.9256002933,54279.9256002933
5368,2022-02-19 00:00:00.000000,956,3,1,15000,pickup,8526.67992665842,23526.6799266584
5369,2020-06-24 00:00:00.000000,411,3,1,15000,rider,7155.32457047611,22155.3245704761
5370,2022-10-21 00:00:00.000000,135,10,3,90000,rider,7954.95029565391,277954.950295654
